Time (s),Absolute load,Accelerator pedal position (%),Actual equivalence/air to fuel ratio (λ),Actual exhaust camshaft retard from max advance position (°),Actual intake camshaft advance from max retard position (°),Catalyst Temperature (%),Desired equivalence/air to fuel ratio (λ),Desired exhaust camshaft retard from max advance position (°),Desired intake camshaft advance from max retard position (°),Engine RPM,Fuel injection pulse width (ms),Ignition timing advance (°),Intake air temperature (°F),Intake manifold absolute pressure (kPa),Knock retard (°),Long term fuel trim (%),Mass airflow (g/s),Short term fuel trim (primary sensor) (%)
-1888.329,0.105,0.0,1.992,0.00,40.2,726.5,1.999,0.0,41.1,2103,0.000,37.6,77,20.0,0.00,1.6,1.59,0.0
-1888.221,0.099,0.0,1.992,0.00,42.3,726.5,1.999,0.0,43.3,2040,0.000,36.1,77,20.3,0.00,1.6,1.54,0.0
-1888.112,0.102,0.0,1.992,0.00,43.9,726.4,1.999,0.0,44.3,1982,0.000,38.1,77,21.8,0.00,1.6,2.17,0.0
-1888.004,0.122,0.0,1.992,0.00,43.9,726.4,1.999,0.0,43.0,1926,0.000,41.8,77,22.0,0.00,1.6,6.18,0.0
-1887.895,0.136,0.0,1.992,0.00,42.5,726.3,1.999,0.0,41.5,1869,0.000,42.0,77,20.2,0.00,1.6,3.17,0.0
-1887.786,0.122,0.0,1.992,0.00,41.1,726.3,1.999,0.0,39.8,1815,0.000,41.5,77,18.2,0.00,1.6,2.27,0.0
-1887.678,0.110,0.0,1.992,0.00,39.5,726.2,1.999,0.0,38.4,1756,0.000,40.5,77,19.0,0.00,1.6,2.18,0.0
-1887.569,0.102,0.0,1.992,0.00,38.3,726.2,1.999,0.0,38.0,1696,0.000,37.2,77,20.0,0.00,1.6,3.23,0.0
-1887.460,0.110,0.0,1.992,0.00,38.1,726.2,1.999,0.0,38.0,1641,0.000,37.5,77,21.0,0.00,1.6,3.51,0.0
-1887.352,0.113,0.0,1.992,0.00,38.1,726.1,1.112,0.0,38.0,1634,0.279,18.7,77,21.0,0.00,1.6,3.33,0.0
-1887.243,0.110,0.0,1.992,0.00,38.1,726.1,0.933,0.0,38.0,1654,0.488,14.7,77,20.1,0.00,1.6,2.11,0.0
-1887.134,0.098,0.0,1.992,0.00,38.1,726.0,0.909,0.0,38.0,1635,0.488,17.6,77,20.0,0.00,1.6,2.24,0.0
-1887.026,0.094,0.0,1.992,0.02,38.1,726.0,0.909,0.0,38.0,1585,0.488,18.6,77,20.9,0.00,1.6,2.69,0.0
-1886.917,0.091,0.0,1.992,0.06,38.0,725.9,0.909,0.0,38.0,1540,0.488,19.3,77,21.9,0.00,1.6,2.60,0.0
-1886.808,0.101,0.0,1.552,0.05,37.8,725.9,0.909,0.0,37.3,1495,0.488,18.6,77,22.9,0.00,1.6,3.37,0.0
-1886.700,0.109,0.0,1.120,0.02,36.3,725.8,0.909,0.0,34.5,1436,0.488,16.2,77,21.4,0.00,1.6,2.40,0.0
-1886.591,0.100,0.0,0.940,0.19,32.7,725.8,0.909,0.0,30.6,1357,0.488,15.5,77,21.8,0.00,1.6,1.76,0.0
-1886.483,0.094,0.0,0.851,0.18,29.0,725.8,0.909,0.0,26.4,1276,0.488,15.5,77,22.8,0.00,1.6,2.83,0.0
-1886.374,0.097,0.0,0.824,0.12,25.4,725.7,0.909,0.0,23.9,1199,0.488,14.5,77,24.5,0.00,1.6,4.18,0.0
-1886.265,0.104,0.0,0.801,0.00,23.6,725.6,0.909,0.0,22.6,1137,0.488,13.9,77,25.0,0.00,1.6,3.38,0.0
-1886.157,0.106,0.0,0.784,0.00,22.1,725.5,0.909,0.0,21.1,1053,0.488,13.2,77,23.7,0.00,1.6,2.73,0.0
-1886.048,0.103,0.0,0.775,0.12,20.8,725.4,0.909,0.0,20.7,960,0.486,17.4,77,23.0,0.00,1.6,2.28,0.0
-1885.939,0.105,0.0,0.773,0.30,20.7,725.4,0.908,0.0,21.7,875,0.518,28.1,77,28.4,0.00,1.6,3.47,0.0
-1885.831,0.139,0.0,0.766,0.12,21.8,725.3,0.907,0.0,22.1,822,0.637,33.0,77,33.2,0.00,1.6,4.76,0.0
-1885.722,0.171,0.0,0.766,0.09,21.7,725.2,0.907,0.0,21.4,813,0.736,28.1,77,38.5,0.00,1.6,5.87,0.0
-1885.613,0.203,0.0,0.766,0.22,21.8,725.1,0.906,0.0,21.5,805,0.843,19.0,77,42.4,0.00,1.6,5.46,0.0
-1885.505,0.237,0.0,0.773,0.07,21.5,725.0,0.906,0.0,21.4,801,0.910,10.9,77,49.0,0.00,1.6,6.74,0.0
-1885.396,0.275,0.0,0.787,0.19,21.3,724.9,0.905,0.0,20.0,813,0.925,6.0,77,53.1,0.00,1.6,6.26,0.0
-1885.287,0.294,0.0,0.810,0.13,20.0,724.8,0.905,0.0,20.3,823,0.926,3.9,77,54.7,0.00,1.6,5.79,0.0
-1885.179,0.308,0.0,0.813,0.23,19.6,724.7,0.905,0.0,19.1,839,0.954,0.2,77,57.3,0.00,1.6,6.45,0.0
-1885.070,0.317,0.0,0.813,0.02,19.0,724.5,0.905,0.0,18.8,849,0.979,-2.2,77,58.8,0.00,1.6,6.43,0.0
-1884.962,0.328,0.0,0.820,0.12,18.6,724.4,0.905,0.0,18.0,860,0.978,-3.5,77,60.6,0.00,1.6,6.00,0.0
-1884.853,0.329,0.0,0.828,0.07,17.9,724.3,0.905,0.0,18.3,864,0.971,-3.5,77,62.7,0.00,1.6,5.65,0.0
-1884.744,0.333,0.0,0.836,0.14,17.7,724.1,0.905,0.0,17.3,879,0.973,-4.3,77,63.8,0.00,1.6,5.86,0.0
-1884.636,0.333,0.0,0.828,0.15,17.3,723.9,0.905,0.0,17.2,886,0.940,-5.8,77,61.6,0.00,1.6,4.14,0.0
